//04/11/2022 11:12:34.707
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, F, D16*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, F, D17*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, F, D18*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, F, D19*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, DDI*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DDI*
16/09/2020, 31, 09:00, 16:00, 0, 17:15, 45, 0, F, DDI*
01/01/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, DI1*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DI1*
20/06/2018, 31, 09:00, 16:00, 0, 18:00, 359, 0, F, DI1*
10/05/2019, 31, 09:00, 16:00, 0, 16:50, 429, 0, F, DI1*
16/09/2020, 31, 09:00, 16:00, 0, 16:50, 70, 0, F, DI1*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, DIL*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DIL*
11/03/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, DOL*
05/05/2008, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
11/02/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
13/03/2016, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
16/10/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
12/03/2017, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
15/10/2017, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
11/03/2018, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
05/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
21/12/2018, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
22/12/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
26/11/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
27/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
20/12/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
21/12/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
03/01/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
04/01/2020, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DOL*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
